topic,sub_topic,dataset_id,topic_confidence
3,"['completed', 'marshall-space-flig...']",2543,0.5484717
1,"['completed', 'stennis-space-center']",2544,0.43212223
0,"['ames-research-center', 'completed']",2545,0.5518861
1,"['ames-research-center', 'completed']",2546,0.4167665
1,"['ames-research-center', 'completed']",2547,0.64061874
1,"['completed', 'marshall-space-flig...']",2548,0.64061874
1,"['completed', 'langley-research-ce...']",2549,0.76559013
1,"['completed', 'goddard-space-fligh...']",2550,0.76559013
6,"['completed', 'glenn-research-center']",2551,0.12501746
6,"['dictionary', 'index', 'pds']",2552,0.12501737
6,"['completed', 'dryden-flight-resea...']",2553,0.1250178
6,"['completed', 'goddard-space-fligh...']",2554,0.12501837
1,"['completed', 'marshall-space-flig...']",2555,0.4147007
1,"['completed', 'stennis-space-center']",2556,0.5208612
1,"['completed', 'goddard-space-fligh...']",2557,0.40548304
1,"['completed', 'goddard-space-fligh...']",2558,0.85414225
1,"['ames-research-center', 'completed']",2559,0.6530769
1,"['completed', 'jet-propulsion-labo...']",2560,0.46342775
1,"['grs', 'pds', 'radio-science', 'spice', 'themis']",2561,0.46539962
1,"['completed', 'glenn-research-center']",2562,0.82497984
1,"['completed', 'johnson-space-center']",2563,0.7321463
1,"['completed', 'johnson-space-center']",2564,0.5312887
1,"['completed', 'goddard-space-fligh...']",2565,0.474224
1,"['ames-research-center', 'completed']",2566,0.62561935
5,"['completed', 'dryden-flight-resea...']",2567,0.6793938
1,"['completed', 'marshall-space-flig...']",2568,0.67952573
1,"['completed', 'marshall-space-flig...']",2569,0.5811292
1,"['completed', 'glenn-research-center']",2570,0.6874932
1,"['completed', 'goddard-space-fligh...']",2571,0.8749624
1,"['3d-model', 'earth-science', 'eos', 'eyes-on-the-earth-3d', 'eyes-on-the-solar-s...', 'satellite', 'spacecraft', 'trmm']",2572,0.6250069
1,"['completed', 'kennedy-space-center']",2573,0.625186
1,"['completed', 'johnson-space-center']",2574,0.5528766
1,"['completed', 'marshall-space-flig...']",2575,0.8249775
1,"['completed', 'marshall-space-flig...']",2576,0.62567264
1,"['apxs', 'hazcam', 'mb', 'mi', 'mtes', 'navcam', 'pancam', 'pds', 'spice']",2577,0.37542543
4,"['ames-research-center', 'completed']",2578,0.85226744
1,"['crater', 'dlre', 'lamp', 'lend', 'lola', 'lroc', 'spice']",2579,0.6255619
7,"['completed', 'langley-research-ce...']",2580,0.36349484
1,"['pds', 'rss']",2581,0.87496215
1,"['ames-research-center', 'completed']",2582,0.8249832
1,"['completed', 'jet-propulsion-labo...']",2583,0.8541491
1,"['3d-model', 'eyes-on-the-solar-s...', 'ostm-jason-2', 'satellite', 'spacecraft']",2584,0.53190446
1,"['completed', 'kennedy-space-center']",2585,0.8541203
1,"['completed', 'goddard-space-fligh...']",2586,0.41498408
1,"['completed', 'marshall-space-flig...']",2587,0.7321471
1,"['completed', 'dryden-flight-resea...']",2588,0.6256586
1,"['completed', 'goddard-space-fligh...']",2589,0.6539283
1,"['dictionary', 'index', 'pds']",2590,0.62538606
7,"['dictionary', 'index', 'pds']",2591,0.5080571
1,"['completed', 'goddard-space-fligh...']",2592,0.5474662
1,"['aviation', 'emergency', 'ems', 'medical', 'safety', 'service']",2593,0.46554857
1,"['completed', 'langley-research-ce...']",2594,0.78123873
1,"['3d-model', 'astronaut', 'mark-iii', 'mkiii', 'spacesuit', 'suit']",2595,0.8541497
1,"['completed', 'glenn-research-center']",2596,0.5209333
1,"['completed', 'jet-propulsion-labo...']",2597,0.5212082
1,['completed'],2598,0.85415703
1,"['ames-research-center', 'completed']",2599,0.8249955
1,"['completed', 'johnson-space-center']",2600,0.8541468
1,"['ames-research-center', 'completed']",2601,0.58107644
1,"['pds', 'rss']",2602,0.67087656
1,"['completed', 'jet-propulsion-labo...']",2603,0.4594513
1,"['3d-model', 'earth-observing-1', 'eyes-on-the-earth-3d', 'eyes-on-the-solar-s...', 'new-millennium-program', 'satellite', 'spacecraft']",2604,0.6788028
1,"['completed', 'stennis-space-center']",2605,0.55786544
1,"['completed', 'glenn-research-center']",2606,0.5066689
0,"['completed', 'jet-propulsion-labo...']",2607,0.424391
1,"['ames-research-center', 'completed']",2608,0.4611665
0,"['completed', 'langley-research-ce...']",2609,0.42435443
1,"['completed', 'glenn-research-center']",2610,0.4594462
1,"['completed', 'jet-propulsion-labo...']",2611,0.56895036
1,"['pds', 'rss']",2612,0.48144376
1,"['ames-research-center', 'completed']",2613,0.5606733
1,"['ames-research-center', 'completed']",2614,0.5453077
3,"['dictionary', 'index', 'pds']",2615,0.40642887
3,"['completed', 'jet-propulsion-labo...']",2616,0.41104162
1,"['ames-research-center', 'completed']",2617,0.36835474
3,"['digital', 'geography', 'imagery', 'kml', 'maps', 'tiles']",2618,0.5489736
1,"['completed', 'marshall-space-flig...']",2619,0.5558981
3,"['completed', 'jet-propulsion-labo...']",2620,0.8748864
7,"['completed', 'kennedy-space-center']",2621,0.42356122
4,"['completed', 'johnson-space-center']",2622,0.6752327
6,"['completed', 'glenn-research-center']",2623,0.12501764
6,"['3d-model', 'satellite', 'spacecraft']",2624,0.12501834
1,"['completed', 'goddard-space-fligh...']",2625,0.3801682
1,"['completed', 'jet-propulsion-labo...']",2626,0.46521425
1,"['apxs', 'hazcam', 'mb', 'mi', 'mtes', 'navcam', 'pancam', 'pds', 'spice']",2627,0.76479495
1,"['completed', 'marshall-space-flig...']",2628,0.7574175
1,"['data', 'pds', 'tool']",2629,0.88917196
1,"['3d-model', 'satellite', 'tdrs', 'tdrss']",2630,0.7169396
4,"['digital', 'geography', 'imagery', 'maps', 'tiles', 'twms']",2631,0.36409813
1,"['completed', 'langley-research-ce...']",2632,0.35902625
1,"['completed', 'marshall-space-flig...']",2633,0.7857458
1,"['completed', 'johnson-space-center']",2634,0.48335
1,"['apxs', 'hazcam', 'mi', 'moessbauer-edrs', 'navcam', 'pancam', 'pds', 'rock-abrasion-tool', 'rover-motion-counter', 'spice']",2635,0.5258862
5,"['completed', 'stennis-space-center']",2636,0.5088483
6,"['dictionary', 'index', 'pds']",2637,0.12501754
6,"['completed', 'glenn-research-center']",2638,0.12501799
6,"['completed', 'kennedy-space-center']",2639,0.12501736
6,"['completed', 'goddard-space-fligh...']",2640,0.125018
6,"['completed', 'glenn-research-center']",2641,0.12501778
6,"['completed', 'johnson-space-center']",2642,0.12501784
1,"['completed', 'glenn-research-center']",2643,0.5338208
1,"['ames-research-center', 'completed']",2644,0.42836946
7,"['apxs', 'hazcam', 'mb', 'mi', 'mtes', 'navcam', 'pancam', 'pds', 'spice']",2645,0.4407099
1,"['grs', 'pds', 'spice', 'themis']",2646,0.759915
6,"['completed', 'langley-research-ce...']",2647,0.55247116
6,"['completed', 'kennedy-space-center']",2648,0.52087444
1,"['cda', 'cirs', 'iss', 'pds', 'radar', 'rss', 'spice', 'uvis', 'vims']",2649,0.7598945
5,"['cases', 'flow', 'incompressible', 'models', 'turbulence']",2650,0.4062604
1,"['completed', 'goddard-space-fligh...']",2651,0.42815354
3,"['completed', 'marshall-space-flig...']",2652,0.5511851
6,"['completed', 'johnson-space-center']",2653,0.8905171
3,"['completed', 'stennis-space-center']",2654,0.7082653
3,"['grs', 'pds', 'spice', 'themis']",2655,0.8507729
3,"['3d-model', 'crawler', 'shuttle', 'transport']",2656,0.7801115
4,"['ames-research-center', 'completed']",2657,0.35426915
3,"['grs', 'pds', 'radio-science', 'spice', 'themis']",2658,0.75821877
3,"['data', 'dictionary', 'index', 'pds']",2659,0.78053415
3,"['completed', 'jet-propulsion-labo...']",2660,0.8507485
3,"['completed', 'kennedy-space-center']",2661,0.8620174
6,"['3d-model', 'crew-module', 'esas-crew-module', 'vehicles']",2662,0.125018
1,"['completed', 'glenn-research-center']",2663,0.76386124
6,"['ames-research-center', 'completed']",2664,0.12501796
1,"['completed', 'johnson-space-center']",2665,0.6373487
0,"['crism', 'ctx', 'hirise', 'marci', 'mcs', 'pds', 'rss', 'sharad', 'spice']",2666,0.125
1,"['completed', 'marshall-space-flig...']",2667,0.5094423
1,"['3d-model', 'faith-7', 'spacecraft', 'vehicles']",2668,0.5737867
1,"['3d-model', 'astronaut', 'emu', 'spacesuit', 'spacewalk', 'suit']",2669,0.5737919
1,"['completed', 'jet-propulsion-labo...']",2670,0.6303211
1,"['completed', 'jet-propulsion-labo...']",2671,0.63032085
1,"['completed', 'langley-research-ce...']",2672,0.6303136
1,"['completed', 'jet-propulsion-labo...']",2673,0.6303217
1,"['3d-model', 'mars-global-surveyor', 'orbiter', 'satellite', 'vehicles']",2674,0.7149578
1,"['completed', 'jet-propulsion-labo...']",2675,0.59021336
1,"['nasaview', 'pds']",2676,0.63714486
1,"['3d-model', 'satellite', 'spacecraft', 'tdrs', 'tdrss', 'tracking-and-data-r...']",2677,0.61387575
3,"['completed', 'marshall-space-flig...']",2678,0.6533766
3,"['grs', 'pds', 'spice', 'themis']",2679,0.5009385
1,"['ames-research-center', 'completed']",2680,0.48032027
1,"['cases', 'flow', 'incompressible', 'models', 'turbulence']",2681,0.6371445
1,"['completed', 'johnson-space-center']",2682,0.59023184
1,"['completed', 'dryden-flight-resea...']",2683,0.52513707
1,"['completed', 'goddard-space-fligh...']",2684,0.52510524
1,"['ames-research-center', 'completed']",2685,0.7679095
3,"['completed', 'langley-research-ce...']",2686,0.50100005
1,"['completed', 'jet-propulsion-labo...']",2687,0.7397747
1,"['cases', 'flow', 'incompressible', 'models', 'turbulence']",2688,0.76790863
1,"['completed', 'goddard-space-fligh...']",2689,0.7397548
1,"['grs', 'pds', 'radio-science', 'spice', 'themis']",2690,0.480334
1,"['pds', 'rss']",2691,0.61389256
0,"['completed', 'marshall-space-flig...']",2692,0.125
0,"['apxs', 'atmospheric-opacity', 'hazcam', 'mi', 'navcam', 'pancam', 'pds', 'rat', 'rover-motion-counter', 'spice']",2693,0.125
0,"['m3', 'pds']",2694,0.125
1,"['completed', 'marshall-space-flig...']",2695,0.7514122
1,"['completed', 'marshall-space-flig...']",2696,0.7514217
1,"['pds', 'rss']",2697,0.9124437
1,"['completed', 'kennedy-space-center']",2698,0.8290877
1,"['completed', 'goddard-space-fligh...']",2699,0.49922836
1,"['pds', 'rss']",2700,0.80304456
1,"['ames-research-center', 'completed']",2701,0.83133763
1,"['ames-research-center', 'completed']",2702,0.79379654
1,"['completed', 'glenn-research-center']",2703,0.75139046
1,"['completed', 'glenn-research-center']",2704,0.75141007
1,"['3d-model', 'eyes-on-the-earth-3d', 'eyes-on-the-solar-s...', 'satellite', 'spacecraft', 'themis']",2705,0.9124458
1,"['completed', 'kennedy-space-center']",2706,0.9027597
1,"['completed', 'marshall-space-flig...']",2707,0.7937894
1,"['ames-research-center', 'completed']",2708,0.6047785
1,"['completed', 'marshall-space-flig...']",2709,0.8290916
1,"['pds', 'product', 'tool']",2710,0.6957192
1,"['completed', 'goddard-space-fligh...']",2711,0.90276
1,"['completed', 'marshall-space-flig...']",2712,0.75140995
1,"['completed', 'jet-propulsion-labo...']",2713,0.75408924
1,"['completed', 'dryden-flight-resea...']",2714,0.9204097
1,"['pds', 'themis']",2715,0.8313367
1,"['completed', 'johnson-space-center']",2716,0.75139517
1,"['completed', 'glenn-research-center']",2717,0.90276074
1,"['completed', 'glenn-research-center']",2718,0.75405055
1,"['dictionary', 'index', 'pds']",2719,0.7514061
1,"['3d-model', 'freedom-7', 'spacecraft', 'vehicles']",2720,0.6047963
1,"['pds', 'rss']",2721,0.91248226
1,"['completed', 'johnson-space-center']",2722,0.49944332
1,"['ames-research-center', 'completed']",2723,0.7376165
1,"['completed', 'kennedy-space-center']",2724,0.6956855
1,"['caps', 'hrd', 'inms', 'iss', 'mag', 'mimi', 'pds', 'radar', 'spice', 'uvis', 'vims']",2725,0.827299
1,"['apxs', 'hazcam', 'mb', 'mi', 'mtes', 'navcam', 'pancam', 'pds', 'spice']",2726,0.75139534
1,"['completed', 'glenn-research-center']",2727,0.92040825
1,"['caps', 'cda', 'cirs', 'inms', 'iss', 'mag', 'pds', 'radar', 'rss', 'spice', 'uvis', 'vims']",2728,0.80304396
1,"['completed', 'jet-propulsion-labo...']",2729,0.91240644
6,"['dictionary', 'index', 'pds']",2730,0.1250174
1,"['completed', 'johnson-space-center']",2731,0.75207543
1,"['ames-research-center', 'completed']",2732,0.6681284
1,"['grs', 'pds', 'spice', 'themis']",2733,0.7523713
1,"['3d-model', 'hst', 'satellite', 'spacecraft']",2734,0.52498865
7,"['completed', 'kennedy-space-center']",2735,0.50604457
1,"['apxs', 'hazcam', 'mb', 'mi', 'mtes', 'navcam', 'pancam', 'pds', 'spice']",2736,0.63735247
1,"['completed', 'langley-research-ce...']",2737,0.35413152
1,"['completed', 'glenn-research-center']",2738,0.3955314
1,"['3d-model', 'camera', 'hubble', 'wide-field-planetar...']",2739,0.76386315
7,"['dictionary', 'index', 'pds']",2740,0.47856167
7,"['completed', 'stennis-space-center']",2741,0.54369843
7,"['apxs', 'hazcam', 'mb', 'mi', 'mtes', 'navcam', 'pancam', 'pds', 'spice']",2742,0.5438269
1,"['completed', 'jet-propulsion-labo...']",2743,0.56730014
1,"['completed', 'jet-propulsion-labo...']",2744,0.58089197
7,"['completed', 'marshall-space-flig...']",2745,0.47889167
7,"['3d-model', 'orbital-replacement', 'shuttle', 'unit-carrier']",2746,0.41736144
6,"['completed', 'jet-propulsion-labo...']",2747,0.12501752
6,"['glvy', 'models', 'reynolds', 'stress', 'turbulence']",2748,0.12501806
1,"['completed', 'langley-research-ce...']",2749,0.8881396
6,"['completed', 'glenn-research-center']",2750,0.1250188
1,"['pds', 'tool', 'validation']",2751,0.60988563
0,"['completed', 'dryden-flight-resea...']",2752,0.125
3,"['completed', 'goddard-space-fligh...']",2753,0.8622385
3,"['completed', 'marshall-space-flig...']",2754,0.8622565
3,"['completed', 'kennedy-space-center']",2755,0.85103405
3,"['completed', 'langley-research-ce...']",2756,0.92700684
3,"['completed', 'johnson-space-center']",2757,0.9326255
3,"['apxs', 'hazcam', 'mb', 'mi', 'mtes', 'navcam', 'pancam', 'pds', 'spice']",2758,0.8509961
1,"['ames-research-center', 'completed']",2759,0.5401354
1,"['ames-research-center', 'completed']",2760,0.44241112
1,"['3d-model', 'astronaut', 'mercury', 'spacesuit', 'suit']",2761,0.45415357
1,"['completed', 'goddard-space-fligh...']",2762,0.4971305
0,"['apxs', 'atmospheric-opacity', 'hazcam', 'mi', 'navcam', 'pancam', 'pds', 'rat', 'rover-motion-counter', 'spice']",2763,0.125
0,"['completed', 'stennis-space-center']",2764,0.125
0,"['completed', 'johnson-space-center']",2765,0.125
0,"['its', 'mri', 'pds']",2766,0.125
1,"['completed', 'marshall-space-flig...']",2767,0.48863316
1,"['active', 'johnson-space-center']",2768,0.47039872
1,"['pds', 'rss']",2769,0.50857586
7,"['completed', 'glenn-research-center']",2770,0.38795838
1,"['crater', 'dlre', 'lamp', 'lend', 'lola', 'lroc', 'mini-rf', 'pds']",2771,0.6512223
7,"['completed', 'marshall-space-flig...']",2772,0.45244634
7,"['completed', 'jet-propulsion-labo...']",2773,0.46728313
1,"['cda', 'cirs', 'hrd', 'iss', 'mag', 'pds', 'radar', 'rpws', 'rss', 'spice', 'uvis', 'vims']",2774,0.51258177
1,"['grs', 'pds', 'spice', 'themis']",2775,0.35600805
1,"['completed', 'goddard-space-fligh...']",2776,0.80649996
1,"['completed', 'johnson-space-center']",2777,0.7480748
7,"['completed', 'marshall-space-flig...']",2778,0.34603956
7,"['completed', 'langley-research-ce...']",2779,0.42712283
7,"['pds', 'rss']",2780,0.43034533
7,"['completed', 'jet-propulsion-labo...']",2781,0.45307225
7,"['3d-model', 'antenna', 'satellite', 'tdrs']",2782,0.38307348
7,"['ames-research-center', 'completed']",2783,0.60365695
0,"['completed', 'goddard-space-fligh...']",2784,0.27833024
1,"['completed', 'jet-propulsion-labo...']",2785,0.6499003
1,"['completed', 'johnson-space-center']",2786,0.54429036
2,"['pds', 'tool']",2787,0.5802597
1,"['completed', 'langley-research-ce...']",2788,0.3957962
7,"['completed', 'johnson-space-center']",2789,0.41370428
1,"['ames-research-center', 'completed']",2790,0.66203576
7,"['ames-research-center', 'completed']",2791,0.4094087
1,"['completed', 'kennedy-space-center']",2792,0.63517284
1,"['completed', 'jet-propulsion-labo...']",2793,0.7434039
1,"['completed', 'marshall-space-flig...']",2794,0.64122605
1,"['completed', 'langley-research-ce...']",2795,0.673999
1,"['3d-model', 'eyes-on-the-earth-3d', 'eyes-on-the-solar-s...', 'satellite', 'sorce', 'spacecraft']",2796,0.6047569
6,"['completed', 'goddard-space-fligh...']",2797,0.12501778
6,"['data', 'mini-rf', 'pds']",2798,0.12501808
6,"['completed', 'langley-research-ce...']",2799,0.12501785
6,"['completed', 'glenn-research-center']",2800,0.12501746
6,"['completed', 'stennis-space-center']",2801,0.12501763
6,"['completed', 'marshall-space-flig...']",2802,0.12501787
6,"['crism', 'ctx', 'hirise', 'marci', 'mcs', 'pds', 'rss', 'sharad', 'spice']",2803,0.12501787
6,"['cases', 'flow', 'incompressible', 'models', 'turbulence']",2804,0.12501803
6,"['completed', 'langley-research-ce...']",2805,0.12501779
1,"['completed', 'goddard-space-fligh...']",2806,0.43140775
1,"['completed', 'johnson-space-center']",2807,0.35867268
0,"['ames-research-center', 'completed']",2808,0.3172624
1,"['completed', 'glenn-research-center']",2809,0.54451853
1,"['pds', 'tool', 'validation']",2810,0.37424225
1,"['ames-research-center', 'completed']",2811,0.5445404
1,"['data', 'dictionary', 'pds']",2812,0.39762264
1,"['ames-research-center', 'completed']",2813,0.35871074
0,"['completed', 'glenn-research-center']",2814,0.54257923
1,"['grs', 'pds', 'radio-science', 'spice', 'themis']",2815,0.39755574
1,['completed'],2816,0.40969795
1,"['completed', 'johnson-space-center']",2817,0.32336748
0,"['ames-research-center', 'completed']",2818,0.34461743
1,"['completed', 'marshall-space-flig...']",2819,0.38590547
0,"['completed', 'stennis-space-center']",2820,0.31734946
1,"['completed', 'kennedy-space-center']",2821,0.3858746
0,"['completed', 'glenn-research-center']",2822,0.38578323
7,"['catalog', 'data', 'ingest', 'pds', 'tool']",2823,0.46541107
7,"['ames-research-center', 'completed']",2824,0.49030936
7,"['ames-research-center', 'completed']",2825,0.44273412
7,"['completed', 'glenn-research-center']",2826,0.43692982
1,"['crism', 'ctx', 'hirise', 'marci', 'mcs', 'pds', 'rss', 'spice']",2827,0.6252718
1,"['completed', 'goddard-space-fligh...']",2828,0.6255855
1,"['completed', 'stennis-space-center']",2829,0.87498105
7,"['completed', 'langley-research-ce...']",2830,0.5134281
1,"['ames-research-center', 'completed']",2831,0.8248848
1,"['completed', 'glenn-research-center']",2832,0.85414356
