topic,sub_topic,dataset_id,topic_confidence,sub_topic_confidence
7,0,22248,0.5186676,0.9874574
7,0,22249,0.40175745,0.9930104
7,0,22250,0.42692405,0.99140364
7,0,22251,0.4613407,0.98976016
7,0,22252,0.5671935,0.9897597
7,0,22253,0.62386006,0.9874542
7,0,22254,0.5186605,0.99006295
0,0,22255,0.5736488,0.7847143
7,0,22256,0.62383956,0.98966163
5,0,22257,0.58000684,0.5605297
7,0,22258,0.54428273,0.9900733
1,0,22259,0.5208651,0.9915125
7,0,22260,0.44976643,0.9935732
7,0,22261,0.5186516,0.9896621
7,0,22262,0.5185771,0.9915989
7,0,22263,0.46134755,0.99140245
7,0,22264,0.6176538,0.9926292
7,0,22265,0.4016518,0.99300975
7,0,22266,0.40171823,0.99301016
7,0,22267,0.5670936,0.9899187
7,0,22268,0.54428315,0.99007577
7,0,22269,0.5186521,0.98976326
7,0,22270,0.5186568,0.9876878
7,0,22271,0.61767834,0.9926296
7,0,22272,0.46132812,0.98991966
7,0,22273,0.62394446,0.98768944
1,0,22274,0.6846385,0.9540592
5,0,22275,0.41766688,0.7832952
0,0,22276,0.64874357,0.75127167
0,0,22277,0.6877035,0.9805378
7,0,22278,0.5154698,0.8722122
0,0,22279,0.8540137,0.8370827
0,0,22280,0.87494737,0.91729355
2,0,22281,0.48735613,0.9103189
0,0,22282,0.62515783,0.8946954
0,0,22283,0.7176843,0.916612
5,0,22284,0.6402982,0.82799834
0,0,22285,0.3225447,0.9596993
7,0,22286,0.7811866,0.91217315
0,0,22287,0.7362723,0.548791
7,0,22288,0.6404371,0.8559629
7,0,22289,0.73196554,0.84780246
7,0,22290,0.6057164,0.86048245
7,0,22291,0.6048964,0.8503265
7,0,22292,0.76557016,0.84058046
7,0,22293,0.58646494,0.8405759
0,0,22294,0.125,0.9931396
0,0,22295,0.125,0.9938491
0,0,22296,0.125,0.92919296
5,0,22297,0.5398935,0.78485256
0,0,22298,0.125,0.9354928
1,0,22299,0.7744283,0.5942685
1,0,22300,0.7548685,0.8587412
0,0,22301,0.5312702,0.86231184
0,0,22302,0.125,0.7642719
7,0,22303,0.73205847,0.8449711
1,0,22304,0.68792814,0.8605427
1,0,22305,0.6537279,0.8605414
1,0,22306,0.5895915,0.8605314
1,0,22307,0.8749651,0.860533
1,0,22308,0.6538181,0.9277137
1,0,22309,0.85415184,0.8605375
1,0,22310,0.8541599,0.86052054
1,0,22311,0.8541477,0.9277111
1,0,22312,0.73214394,0.860537
1,0,22313,0.85414964,0.8605433
1,0,22314,0.6877029,0.8605437
1,0,22315,0.8541479,0.8605315
1,0,22316,0.87497985,0.8605327
1,0,22317,0.6538287,0.86052066
1,0,22318,0.42372778,0.9693693
1,0,22319,0.5884097,0.96937114
1,0,22320,0.8541579,0.9276612
1,0,22321,0.5476214,0.8473188
0,0,22322,0.125,0.70135826
1,0,22323,0.9270697,0.99201626
4,0,22324,0.4829147,0.9476385
6,0,22325,0.12501787,0.76801187
1,0,22326,0.8202812,0.6961615
1,0,22327,0.54378796,0.74675167
6,0,22328,0.12501755,0.33333334
1,0,22329,0.5743488,0.6961637
7,0,22330,0.4476921,0.8930106
0,0,22331,0.32146397,0.8985397
7,0,22332,0.44769806,0.88660264
6,0,22333,0.12501714,0.33333334
1,0,22334,0.5743532,0.6849097
7,0,22335,0.463513,0.8908068
0,0,22336,0.32109916,0.89300996
6,0,22337,0.6126631,0.67962974
1,0,22338,0.5436313,0.7481569
0,0,22339,0.42452496,0.8930102
1,0,22340,0.8059176,0.6961646
0,0,22341,0.37832528,0.8907098
5,0,22342,0.5621096,0.81078315
1,2,22343,0.356872,0.6374039
3,0,22344,0.4567783,0.83364123
7,0,22345,0.5554918,0.5689645
7,0,22346,0.722308,0.5689864
0,0,22347,0.65436965,0.5820781
2,0,22348,0.7081849,0.7859095
2,0,22349,0.35663414,0.7863201
2,0,22350,0.3932898,0.6362575
7,0,22351,0.5896726,0.5689618
4,0,22352,0.5758157,0.76064306
7,0,22353,0.72235113,0.541899
5,0,22354,0.40778556,0.89541554
1,0,22355,0.52655506,0.60646296
2,0,22356,0.7222251,0.5413445
7,0,22357,0.8197664,0.73115504
3,0,22358,0.3150117,0.73869205
3,2,22359,0.39311585,0.7754543
7,0,22360,0.57876235,0.5707269
3,0,22361,0.12521248,0.86270064
4,0,22362,0.56231344,0.8960191
4,0,22363,0.5401508,0.78631186
3,0,22364,0.518366,0.9528082
0,0,22365,0.78096116,0.6924033
7,0,22366,0.7223118,0.5689666
3,2,22367,0.48906854,0.77546203
2,0,22368,0.5416321,0.7276231
3,2,22369,0.42460456,0.77545965
7,0,22370,0.5895263,0.54190713
1,2,22371,0.3329337,0.59227407
2,0,22372,0.91712594,0.5413453
7,0,22373,0.33343622,0.96072
0,0,22374,0.125,0.54310733
2,0,22375,0.9121641,0.5424379
7,2,22376,0.44333836,0.5933101
3,0,22377,0.52710116,0.72762376
2,0,22378,0.9025784,0.541346
3,0,22379,0.6592017,0.7252818
1,0,22380,0.38417563,0.7859166
0,0,22381,0.125,0.72113127
2,0,22382,0.9121688,0.54243606
7,0,22383,0.72232443,0.5689692
7,0,22384,0.5311678,0.7941762
7,0,22385,0.72229415,0.56896913
3,0,22386,0.51836675,0.95004207
2,0,22387,0.7825303,0.54857004
3,0,22388,0.44859427,0.92269516
3,0,22389,0.4879427,0.7276266
7,0,22390,0.71922284,0.5689652
4,0,22391,0.5623134,0.8678854
1,0,22392,0.6518546,0.90985423
0,0,22393,0.42519164,0.6240078
3,0,22394,0.5183626,0.95705396
2,0,22395,0.90908617,0.5460251
7,0,22396,0.72769326,0.5689645
3,0,22397,0.51836073,0.7930836
0,0,22398,0.36864847,0.8472213
3,0,22399,0.5354563,0.8801378
7,0,22400,0.7223358,0.5689603
5,0,22401,0.70753825,0.6727175
7,0,22402,0.7223358,0.54190403
7,0,22403,0.6874898,0.5689663
2,0,22404,0.8249707,0.8284364
3,2,22405,0.4180282,0.77546144
0,0,22406,0.29009056,0.7937523
7,2,22407,0.7287199,0.6678075
2,0,22408,0.9121705,0.5424353
7,0,22409,0.6874895,0.5689611
4,0,22410,0.5619674,0.8960188
6,0,22411,0.12501743,0.49986812
4,0,22412,0.5624644,0.93948025
7,0,22413,0.7304622,0.54190665
2,0,22414,0.9121268,0.54243594
6,0,22415,0.4208086,0.8426564
1,0,22416,0.8538106,0.84647876
2,0,22417,0.9121263,0.54243493
1,0,22418,0.33291212,0.98087466
7,2,22419,0.41210297,0.6010728
2,0,22420,0.9121705,0.5424377
7,0,22421,0.6874897,0.56896794
7,0,22422,0.3977712,0.51627034
3,0,22423,0.5014165,0.50461876
3,0,22424,0.52493536,0.95680714
7,0,22425,0.7038123,0.5419216
4,0,22426,0.42499,0.8412718
0,0,22427,0.22869709,0.84064883
3,0,22428,0.28133878,0.6805628
7,0,22429,0.7223292,0.568964
2,0,22430,0.37539208,0.6185597
7,0,22431,0.73213893,0.54189837
7,0,22432,0.7320247,0.54190534
7,0,22433,0.7222946,0.5689631
3,0,22434,0.5187337,0.84603083
7,2,22435,0.72233933,0.6678177
3,2,22436,0.46764883,0.75295866
7,0,22437,0.72282976,0.541906
3,0,22438,0.52718765,0.7276174
7,0,22439,0.7188469,0.5419055
7,0,22440,0.68748975,0.56896025
7,0,22441,0.78191155,0.5419066
3,2,22442,0.42537656,0.7754579
7,0,22443,0.7223257,0.54190433
7,0,22444,0.5162517,0.54190403
7,0,22445,0.73206836,0.54192156
7,0,22446,0.72231585,0.5689623
4,0,22447,0.7466167,0.8960252
4,0,22448,0.53592473,0.8722947
3,2,22449,0.42542934,0.73474264
7,0,22450,0.7304252,0.5689675
3,0,22451,0.5183652,0.95845735
7,0,22452,0.7223256,0.5419255
3,2,22453,0.37496957,0.6165764
2,0,22454,0.79983723,0.54134434
3,0,22455,0.49327046,0.7276175
2,0,22456,0.9074989,0.5413449
3,2,22457,0.48931518,0.74296147
2,0,22458,0.6616714,0.5349298
1,0,22459,0.26364267,0.80716455
3,0,22460,0.5593615,0.9591834
3,0,22461,0.37558922,0.7982495
3,0,22462,0.72004974,0.9130808
0,0,22463,0.125,0.62784797
3,0,22464,0.38727102,0.79480314
3,0,22465,0.46141183,0.77540916
3,0,22466,0.39855275,0.7729252
3,0,22467,0.4945848,0.80796206
0,0,22468,0.3960769,0.8085758
1,0,22469,0.34105814,0.8079965
3,0,22470,0.4478108,0.7452372
0,0,22471,0.44225252,0.8436434
0,0,22472,0.125,0.81640035
0,0,22473,0.125,0.9920897
1,0,22474,0.5396783,0.989804
1,0,22475,0.53967816,0.9040651
7,0,22476,0.31302047,0.9351632
3,0,22477,0.51067907,0.95432824
3,0,22478,0.55612916,0.9900831
3,0,22479,0.44018352,0.76894796
0,0,22480,0.51332545,0.7376514
1,0,22481,0.68582517,0.846326
1,2,22482,0.37492734,0.7752806
6,0,22483,0.4364812,0.7746958
1,0,22484,0.73053265,0.6530917
1,0,22485,0.53958124,0.97005254
1,0,22486,0.5069469,0.87395155
1,0,22487,0.62022626,0.9543723
1,0,22488,0.6080564,0.8423792
1,0,22489,0.52225655,0.8872011
1,0,22490,0.64433426,0.93584704
1,0,22491,0.85412496,0.70277303
3,0,22492,0.56842625,0.99117225
3,0,22493,0.5684275,0.8655436
3,0,22494,0.8402013,0.99342763
5,0,22495,0.5300234,0.82879186
3,0,22496,0.49100193,0.99272734
6,0,22497,0.12501761,0.33333334
6,0,22498,0.12501724,0.33333334
6,0,22499,0.12501778,0.66269654
3,0,22500,0.55612105,0.98949003
3,0,22501,0.5561289,0.9894707
1,0,22502,0.41785118,0.6761245
4,0,22503,0.44771564,0.6690942
1,0,22504,0.40809202,0.6471179
0,0,22505,0.6876015,0.9800804
2,0,22506,0.6422159,0.792263
1,0,22507,0.49134818,0.65602076
0,0,22508,0.6406584,0.90008754
1,0,22509,0.3501123,0.8112779
7,0,22510,0.29699567,0.9497449
2,0,22511,0.66761583,0.8898728
3,0,22512,0.63177866,0.88306254
0,0,22513,0.44438753,0.7559992
3,0,22514,0.846935,0.9831134
4,0,22515,0.32425746,0.7873845
7,0,22516,0.69868964,0.9497899
0,0,22517,0.4854811,0.82679784
4,2,22518,0.47877756,0.6647829
1,0,22519,0.48834655,0.8963681
7,0,22520,0.5548848,0.7273981
3,0,22521,0.7091327,0.9919746
5,0,22522,0.41941202,0.82086694
1,0,22523,0.78483075,0.79641175
5,0,22524,0.5142656,0.7612147
2,0,22525,0.46606815,0.8708416
0,0,22526,0.3039485,0.9003325
5,0,22527,0.77489996,0.5852552
5,0,22528,0.33749852,0.88123345
2,0,22529,0.43015578,0.83624667
3,0,22530,0.5265775,0.75128233
7,0,22531,0.5550791,0.8337057
3,2,22532,0.7810133,0.53642595
7,0,22533,0.5488092,0.76138985
7,2,22534,0.502424,0.553737
7,0,22535,0.5153461,0.7212116
1,0,22536,0.68956697,0.8992651
0,0,22537,0.5350367,0.86372435
3,0,22538,0.62500334,0.9120353
0,0,22539,0.7811645,0.9831318
1,0,22540,0.82485455,0.9014124
3,0,22541,0.46436778,0.87672853
3,0,22542,0.41368815,0.91021717
3,0,22543,0.8459726,0.73353314
1,0,22544,0.7810769,0.9143416
1,0,22545,0.8238173,0.83314764
1,0,22546,0.56420106,0.82105374
7,0,22547,0.4645355,0.7698507
1,0,22548,0.842192,0.8076303
0,0,22549,0.7155301,0.7982482
0,0,22550,0.56226885,0.9770474
3,0,22551,0.6209255,0.5175654
1,0,22552,0.48438072,0.81212795
3,0,22553,0.56847423,0.9559777
0,0,22554,0.35468742,0.9700102
1,2,22555,0.4427396,0.42064136
3,0,22556,0.84557277,0.9322596
7,0,22557,0.54250073,0.92019236
0,0,22558,0.42923138,0.9801546
7,0,22559,0.5136481,0.9151503
7,2,22560,0.5937734,0.5086386
6,0,22561,0.78102654,0.7402592
7,0,22562,0.48008162,0.8974334
5,2,22563,0.51551676,0.57360023
1,0,22564,0.48914167,0.6221972
3,0,22565,0.42670935,0.8926738
3,0,22566,0.49407816,0.79313457
0,0,22567,0.5330326,0.8751997
3,2,22568,0.53702617,0.54302824
1,0,22569,0.8748906,0.46800977
2,0,22570,0.5892742,0.7508327
1,0,22571,0.30854288,0.7943047
7,0,22572,0.34563804,0.75928307
0,0,22573,0.42881453,0.879998
3,0,22574,0.6494205,0.88713545
7,0,22575,0.39575198,0.6233564
7,0,22576,0.708314,0.6516771
7,0,22577,0.67648005,0.69428813
3,2,22578,0.36062348,0.5549739
0,0,22579,0.42769378,0.6406955
1,0,22580,0.8238079,0.83314764
2,0,22581,0.61432797,0.5590801
7,0,22582,0.36772957,0.9787825
7,0,22583,0.7655785,0.8697346
3,0,22584,0.36721054,0.8447726
0,0,22585,0.8495514,0.8719821
3,0,22586,0.90976703,0.98537934
7,0,22587,0.5643262,0.9805097
7,0,22588,0.54848963,0.83393633
3,0,22589,0.84716195,0.8887277
3,0,22590,0.8471615,0.8954247
0,0,22591,0.34716773,0.94893825
7,0,22592,0.47520253,0.72913253
3,0,22593,0.63832515,0.88355917
3,0,22594,0.5084067,0.9751015
0,0,22595,0.5073354,0.7286864
3,0,22596,0.42192692,0.8872279
4,2,22597,0.3912918,0.63188434
2,0,22598,0.78334856,0.7890851
1,2,22599,0.34053695,0.52540267
1,0,22600,0.73360455,0.68361837
3,0,22601,0.8273474,0.97510237
2,0,22602,0.35915816,0.75876653
0,0,22603,0.3984353,0.8801343
3,0,22604,0.70089626,0.90275395
1,0,22605,0.5835885,0.810424
0,0,22606,0.47047308,0.9731456
3,0,22607,0.52462786,0.8009311
1,0,22608,0.3463684,0.867916
1,0,22609,0.39061326,0.732376
3,0,22610,0.5691203,0.948517
7,0,22611,0.54405063,0.96419364
7,0,22612,0.5321893,0.7883498
3,0,22613,0.7506528,0.99134946
7,0,22614,0.45258746,0.94070214
0,0,22615,0.49181804,0.6992672
5,0,22616,0.65813303,0.95266175
0,0,22617,0.43946597,0.7720073
1,0,22618,0.5105229,0.5679547
2,0,22619,0.4249705,0.76220137
3,0,22620,0.8914303,0.90411526
2,0,22621,0.4437454,0.585143
0,2,22622,0.45055667,0.6081944
1,0,22623,0.43577436,0.75655484
5,0,22624,0.20687431,0.7805368
0,0,22625,0.43571684,0.7622247
2,0,22626,0.5121813,0.84034467
2,0,22627,0.46137258,0.8761821
2,0,22628,0.5970515,0.6316222
3,0,22629,0.3597597,0.9151768
7,0,22630,0.3586073,0.8873987
1,0,22631,0.3543574,0.6300864
3,0,22632,0.3908362,0.93321925
0,0,22633,0.5854055,0.6779151
0,0,22634,0.52074933,0.82368094
1,0,22635,0.5789981,0.6349939
0,0,22636,0.8249347,0.54425424
1,0,22637,0.43097022,0.7448471
7,0,22638,0.42849034,0.7145766
2,0,22639,0.5756831,0.6636927
7,0,22640,0.7041928,0.8081741
7,0,22641,0.42169023,0.74868524
0,0,22642,0.32077405,0.93208134
7,0,22643,0.3751133,0.64614993
0,0,22644,0.45540577,0.7055774
6,2,22645,0.6732735,0.53469366
7,0,22646,0.7602271,0.8210152
0,0,22647,0.72467685,0.8189536
3,0,22648,0.81429005,0.927889
1,0,22649,0.4016389,0.800212
5,2,22650,0.362312,0.5369382
1,2,22651,0.35401392,0.57505697
2,0,22652,0.5892742,0.7230651
3,0,22653,0.4535591,0.95881873
1,0,22654,0.47531217,0.93223834
1,0,22655,0.90101755,0.7524525
0,0,22656,0.80633885,0.92135274
7,0,22657,0.6770949,0.6933911
7,0,22658,0.42499968,0.747381
7,2,22659,0.87231094,0.5071822
2,0,22660,0.27733964,0.84604365
0,0,22661,0.37536898,0.68285304
1,0,22662,0.38440442,0.80368626
7,0,22663,0.8489693,0.9863827
0,0,22664,0.40895882,0.6259516
1,0,22665,0.4809552,0.6552724
3,0,22666,0.35697973,0.9583623
0,0,22667,0.6625271,0.9500238
0,0,22668,0.70781296,0.77125823
0,0,22669,0.5440152,0.9868915
0,0,22670,0.5525994,0.8844233
7,0,22671,0.45244178,0.902347
0,0,22672,0.3946382,0.77882034
0,2,22673,0.7535711,0.49839857
3,0,22674,0.33005893,0.83585256
7,0,22675,0.5909135,0.80242026
0,0,22676,0.59317136,0.97443134
7,0,22677,0.3365525,0.7983135
7,0,22678,0.62485904,0.92577773
3,0,22679,0.41878983,0.9028929
6,0,22680,0.5414678,0.83073497
7,0,22681,0.38528496,0.90737647
0,0,22682,0.39209062,0.77869195
7,0,22683,0.74957156,0.9528282
0,0,22684,0.4216082,0.9841094
0,0,22685,0.523555,0.73230875
1,0,22686,0.42966074,0.886359
5,0,22687,0.5311441,0.77043265
0,0,22688,0.35943907,0.9034296
0,0,22689,0.27262694,0.52494407
1,2,22690,0.8718356,0.6243519
1,0,22691,0.85403633,0.85829055
1,0,22692,0.6447013,0.9166358
5,0,22693,0.34789535,0.8533522
0,0,22694,0.8247939,0.7026268
7,0,22695,0.40728703,0.75506264
0,0,22696,0.41941747,0.85911685
1,0,22697,0.5628257,0.7150395
3,0,22698,0.5855901,0.98555446
1,0,22699,0.58894956,0.8353091
3,0,22700,0.52595705,0.9635226
7,0,22701,0.64048284,0.9685437
1,0,22702,0.853991,0.863408
1,0,22703,0.48002398,0.80488694
1,0,22704,0.42081368,0.81123054
0,0,22705,0.5823855,0.9500338
3,0,22706,0.8904733,0.9579024
1,1,22707,0.3631919,0.5184037
2,0,22708,0.28456855,0.71827245
0,0,22709,0.75352544,0.6291256
7,0,22710,0.6585627,0.60398805
6,0,22711,0.12501779,0.7384114
7,0,22712,0.591835,0.9276075
5,0,22713,0.4076973,0.8003775
7,0,22714,0.79104096,0.7771485
5,0,22715,0.61835676,0.7692725
7,0,22716,0.53710335,0.9725761
3,0,22717,0.84575796,0.88332504
3,0,22718,0.25385237,0.5017762
0,0,22719,0.66247356,0.9500198
0,0,22720,0.56795955,0.63683456
3,0,22721,0.5575987,0.53360885
7,0,22722,0.4577436,0.7031567
7,0,22723,0.472433,0.869831
3,0,22724,0.3600977,0.8519947
5,0,22725,0.6202628,0.94238967
3,0,22726,0.5302008,0.80636173
5,0,22727,0.44281372,0.9434314
5,0,22728,0.5727058,0.7657992
7,0,22729,0.91034263,0.7861312
3,0,22730,0.5848706,0.7138814
3,0,22731,0.847162,0.8685222
7,0,22732,0.3900638,0.6558022
3,0,22733,0.37816522,0.87722296
0,0,22734,0.73208255,0.95262504
0,0,22735,0.5664636,0.9836594
1,0,22736,0.6722161,0.771458
0,0,22737,0.82489,0.9025903
2,0,22738,0.66758645,0.8898568
1,0,22739,0.63453734,0.69296044
2,0,22740,0.5726718,0.8961603
0,0,22741,0.54473317,0.8279445
7,0,22742,0.58302057,0.9790356
2,2,22743,0.5303816,0.50486326
7,0,22744,0.8966217,0.83540833
5,0,22745,0.5637507,0.9139514
7,0,22746,0.58605134,0.91001225
3,0,22747,0.48385713,0.9835549
2,0,22748,0.52091056,0.77816427
0,0,22749,0.459361,0.84707326
0,0,22750,0.5158269,0.8073761
1,0,22751,0.38517496,0.80950993
2,2,22752,0.78122026,0.59970325
1,0,22753,0.44592857,0.9747661
1,0,22754,0.43187514,0.84002775
0,0,22755,0.6683215,0.77479786
3,0,22756,0.6466098,0.83333087
7,0,22757,0.732065,0.9462584
1,0,22758,0.90266556,0.5849233
3,0,22759,0.42404246,0.9812069
2,0,22760,0.32031476,0.6412665
3,0,22761,0.34324136,0.895277
7,0,22762,0.30684027,0.7761254
7,0,22763,0.49462983,0.65381426
0,0,22764,0.42485097,0.882618
7,0,22765,0.2812912,0.8127073
3,0,22766,0.47635448,0.93551743
3,0,22767,0.81229055,0.8785953
1,0,22768,0.4429082,0.7727215
0,0,22769,0.49026904,0.8199442
7,0,22770,0.42314133,0.7342307
7,0,22771,0.6766448,0.9474338
0,0,22772,0.37114987,0.5697471
7,0,22773,0.3193942,0.97144586
1,0,22774,0.82486326,0.9152036
3,0,22775,0.4618119,0.88774943
1,0,22776,0.8488604,0.8177467
5,0,22777,0.57102674,0.9800817
0,0,22778,0.31825608,0.6618108
3,0,22779,0.28132546,0.6679434
0,0,22780,0.6625984,0.95002854
3,0,22781,0.55184376,0.8881143
3,0,22782,0.44327986,0.97933716
3,0,22783,0.6495684,0.89955974
2,0,22784,0.58919525,0.9247666
0,0,22785,0.33130693,0.7889678
2,0,22786,0.2776665,0.8612661
1,0,22787,0.53071547,0.7207211
7,0,22788,0.5954565,0.9897337
0,0,22789,0.58895546,0.82526743
7,0,22790,0.57666326,0.944977
0,0,22791,0.662509,0.9500298
1,0,22792,0.62670875,0.83865154
3,0,22793,0.4069388,0.9710627
0,0,22794,0.6478403,0.777855
3,0,22795,0.36704758,0.9793552
5,0,22796,0.8532065,0.8370502
0,0,22797,0.37841028,0.7978384
7,0,22798,0.5001712,0.8914515
3,0,22799,0.3941714,0.92892927
1,0,22800,0.6698137,0.8626226
1,0,22801,0.34259254,0.87313664
1,0,22802,0.35439453,0.8475949
2,0,22803,0.65021384,0.9843021
1,0,22804,0.5329097,0.6623043
0,0,22805,0.8495513,0.89769495
2,0,22806,0.5787924,0.7985414
0,0,22807,0.4597306,0.75721145
2,0,22808,0.70138633,0.8133812
0,0,22809,0.63928974,0.8660209
7,0,22810,0.6051785,0.90518624
1,0,22811,0.667196,0.65712243
0,0,22812,0.46570584,0.9494999
0,0,22813,0.46733782,0.8780029
7,0,22814,0.44070888,0.84723204
3,0,22815,0.46013308,0.83417666
1,0,22816,0.37658232,0.757233
1,0,22817,0.5354,0.59007305
7,2,22818,0.2678285,0.49713293
0,0,22819,0.53111124,0.7893306
7,0,22820,0.40946224,0.8491437
1,0,22821,0.73211867,0.8317215
7,0,22822,0.694656,0.79885215
7,0,22823,0.6909467,0.83226913
6,0,22824,0.46959504,0.74496883
3,0,22825,0.8527987,0.8442995
7,0,22826,0.5725813,0.88771665
0,0,22827,0.5447052,0.88242084
7,0,22828,0.7236125,0.82694006
7,0,22829,0.5157217,0.8308871
1,0,22830,0.73266816,0.763575
7,0,22831,0.50597787,0.9636137
1,0,22832,0.35678074,0.87785375
0,0,22833,0.61958647,0.88824004
0,2,22834,0.78114533,0.43916324
2,0,22835,0.43317923,0.9684785
3,0,22836,0.5723599,0.9714226
7,0,22837,0.5686258,0.8134467
3,0,22838,0.25049347,0.9172777
1,2,22839,0.45125046,0.62845635
1,0,22840,0.44638914,0.8128029
1,0,22841,0.6527242,0.6117854
0,0,22842,0.39012948,0.8462447
0,0,22843,0.354482,0.88936883
2,0,22844,0.5659684,0.88040817
7,0,22845,0.44625154,0.9684509
3,0,22846,0.455176,0.879098
1,0,22847,0.40987226,0.8064442
1,0,22848,0.58195055,0.6928119
3,0,22849,0.6466118,0.8926127
5,0,22850,0.36193976,0.75586945
7,0,22851,0.37999988,0.5734569
0,0,22852,0.57421225,0.8278929
0,2,22853,0.66331327,0.5800041
3,0,22854,0.6186995,0.7549264
3,0,22855,0.7313873,0.87818426
2,0,22856,0.6874246,0.82140243
1,0,22857,0.6080723,0.80691135
3,0,22858,0.6813036,0.6773651
2,0,22859,0.47821686,0.9109322
0,0,22860,0.34284982,0.66010416
6,0,22861,0.28133217,0.9560543
1,0,22862,0.38228878,0.84347373
4,0,22863,0.70736235,0.6086274
7,2,22864,0.60128486,0.5592978
5,0,22865,0.40053067,0.96506345
7,0,22866,0.45117372,0.71803755
2,0,22867,0.5312489,0.72672343
0,0,22868,0.66250974,0.9500298
0,0,22869,0.45929024,0.85481477
7,0,22870,0.5579956,0.63997734
0,0,22871,0.5692337,0.5852114
0,0,22872,0.33303133,0.6656209
0,0,22873,0.57408446,0.8823859
3,0,22874,0.45154807,0.8817171
1,0,22875,0.5731044,0.9431061
2,0,22876,0.71642816,0.86669546
1,0,22877,0.28126147,0.97073025
0,0,22878,0.45211726,0.7840297
5,2,22879,0.400319,0.6051901
1,0,22880,0.3889582,0.6323588
1,0,22881,0.3852639,0.9002914
2,0,22882,0.5892743,0.7230596
7,0,22883,0.5892204,0.9688538
7,0,22884,0.34854677,0.88366604
3,0,22885,0.29349178,0.9503756
2,0,22886,0.6563078,0.974734
1,0,22887,0.5220397,0.7829609
2,0,22888,0.44068408,0.9737082
0,0,22889,0.33192867,0.7588821
7,0,22890,0.6136599,0.9932815
1,0,22891,0.5136567,0.68561107
3,0,22892,0.33305547,0.77413446
3,0,22893,0.5948189,0.7707229
7,0,22894,0.36538807,0.9301286
7,0,22895,0.63572603,0.8836018
1,2,22896,0.65125424,0.5346879
7,0,22897,0.645736,0.95884746
3,0,22898,0.83745486,0.8783073
1,0,22899,0.39115205,0.73584616
2,0,22900,0.6185027,0.56088275
7,0,22901,0.5441635,0.9808203
3,0,22902,0.75368106,0.6639704
0,0,22903,0.85401636,0.96155596
7,0,22904,0.47071686,0.8807627
3,0,22905,0.7497573,0.89514124
7,0,22906,0.6205799,0.87259537
3,0,22907,0.748598,0.9397596
1,0,22908,0.82557493,0.63941514
7,0,22909,0.22972538,0.6911985
7,0,22910,0.49947837,0.9773377
7,0,22911,0.37111315,0.7616395
0,0,22912,0.4830772,0.8883351
5,0,22913,0.5056841,0.7175681
1,0,22914,0.87492067,0.49342036
1,0,22915,0.8748478,0.90028274
7,0,22916,0.54350173,0.9189108
1,0,22917,0.51825994,0.650424
1,0,22918,0.2936944,0.8555168
2,0,22919,0.58919543,0.9247671
0,0,22920,0.46779203,0.8059418
1,0,22921,0.39056495,0.69630283
2,0,22922,0.5285056,0.7597679
1,0,22923,0.44386294,0.5720511
1,0,22924,0.6694243,0.88106036
3,0,22925,0.33303493,0.9591612
2,0,22926,0.42526183,0.83018327
1,0,22927,0.3562623,0.48772138
7,0,22928,0.39150104,0.8348739
0,0,22929,0.5691083,0.7632976
2,0,22930,0.45104173,0.9351112
1,0,22931,0.49703506,0.6766272
0,0,22932,0.62060976,0.86334944
7,0,22933,0.74842644,0.64570075
1,0,22934,0.93169576,0.8000649
0,0,22935,0.30236804,0.6340022
1,0,22936,0.6614041,0.88442963
0,0,22937,0.37519217,0.64616954
1,0,22938,0.687506,0.88148564
2,0,22939,0.33716473,0.67323273
0,0,22940,0.47454512,0.5488204
3,0,22941,0.81428766,0.8494762
7,0,22942,0.38046867,0.78556615
0,0,22943,0.66248924,0.9500184
6,0,22944,0.3739134,0.803254
1,0,22945,0.3487424,0.8990228
0,0,22946,0.61119294,0.9469777
0,0,22947,0.35349143,0.53063357
7,0,22948,0.3694367,0.6355887
5,0,22949,0.45505044,0.7889338
1,0,22950,0.4423873,0.7328593
2,0,22951,0.6060281,0.8259555
7,0,22952,0.385074,0.6457084
7,0,22953,0.42956927,0.90422136
2,0,22954,0.66762817,0.88866544
5,0,22955,0.4600436,0.8231545
3,0,22956,0.89337456,0.9312546
0,0,22957,0.43878877,0.8742545
2,0,22958,0.59685206,0.85362417
1,0,22959,0.59098893,0.987085
0,0,22960,0.7529279,0.89873314
7,0,22961,0.6119421,0.9835891
2,0,22962,0.4752526,0.7598338
4,2,22963,0.6172736,0.49708274
2,0,22964,0.4510405,0.93511224
3,0,22965,0.84575826,0.85774654
5,0,22966,0.59135914,0.8781859
1,0,22967,0.39949307,0.7700358
5,2,22968,0.63457704,0.62923235
3,0,22969,0.39459932,0.88905114
7,0,22970,0.68036497,0.5993467
7,0,22971,0.8541089,0.96370834
